1.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
