1.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
